title,price_raw,price_clean,rating,url,image,spec_Afisare - Dimensiune ecran,spec_Afisare - Functii display,spec_Afisare - Rezolutie (pixeli),spec_Afisare - Tip display,spec_Alimentare - Capacitate baterie,spec_Alimentare - Incarcator inclus,spec_Alimentare - Tip baterie,spec_Memorie - Memorie RAM,spec_Memorie - Memorie interna,spec_Memorie - Slot card memorie
"Telefon mobil Xiaomi Redmi Note 14, 8GB RAM, 256GB ROM, Midnight Black + Xiaomi High-capacity pen","1.480,21 Lei",1480.21 Lei,5(2),https://www.emag.ro/telefon-mobil-xiaomi-redmi-note-14-8gb-ram-256gb-rom-midnight-black-xiaomi-high-capacity-pen-bndl14black8/pd/D2SD1J3BM/,https://s13emagst.akamaized.net/products/101356/101355277/images/res_c229739003ee6b3aab8983af9b518b04.jpg?width=720&height=720&hash=9049E202AE3D3CE2478AEF63223012D1,6.67 inch,"394 PPI
Rata de refresh 120 Hz
1800 nits (peak)
Sunlight display
Reading mode
Touch sampling rate: 240Hz",2400 x 1080,AMOLED,5500 mAh,Nu,,8 GB,256 GB,
"Telefon mobil OPPO Reno14, Dual SIM, 12GB RAM, 512GB, 5G, Opal White","2.999,99 Lei",2999.99 Lei,4.92(13),https://www.emag.ro/telefon-mobil-oppo-reno14-dual-sim-12gb-ram-512gb-5g-opal-white-cph2737ow/pd/D62VCJ3BM/,https://s13emagst.akamaized.net/products/101278/101277058/images/res_9c6f5fdbf9a808c3cb0e6578cef20865.jpg?width=720&height=720&hash=5C89E10407835AD17253DA4E06648A7A,6.59 inch,"120 Hz
460 PPI
1200 niti",1256 x 2760,AMOLED,6000 mAh,Nu,,12 GB,512 GB,
"Telefon mobil Nothing Phone (2a) Plus, 256GB, 12GB RAM, 5G, Grey","1.594,59 Lei",1594.59 Lei,4.5(8),https://www.emag.ro/telefon-mobil-nothing-phone-2a-plus-256gb-12gb-ram-5g-grey-a10400088/pd/D8CJZCYBM/,https://s13emagst.akamaized.net/products/76401/76400148/images/res_83840798d425116284433bfe1bacecac.jpg?width=720&height=720&hash=C26722DA9FEABD5433CEC1B40E457EF3,6.7 inch,"395 PPI
120 Hz
1.07 miliarde de culori",1084 x 2412,AMOLED,5000 mAh,,,12 GB,256 GB,
"Telefon mobil Google Pixel 9 Pro, 512GB, 16GB RAM, 5G, Obsidian","5.970,85 Lei",5970.85 Lei,4.52(81),https://www.emag.ro/telefon-mobil-google-pixel-9-pro-512gb-16gb-ram-5g-obsidian-ga05962-gb/pd/DKZKQVYBM/,https://s13emagst.akamaized.net/products/74606/74605034/images/res_9c09a4c78fb4811a7584a464be0a7f14.jpg?width=720&height=720&hash=D45AB19FF34EA5808842CEFD5E3C68D4,6.32 inch,"HDR10+
Refresh rate 120Hz
3000 nits (varf)
495 PPI",1280 x 2856,P-OLED,4700 mAh,Nu,Li-Ion,16 GB,512 GB,
"Telefon OnePlus 13, 12GB RAM, 256GB, 5G, Black Eclipse","4.345,94 Lei",4345.94 Lei,4.5(70),https://www.emag.ro/telefon-oneplus-13-12gb-ram-256gb-5g-black-eclipse-5011111074/pd/DNC6PB3BM/,https://s13emagst.akamaized.net/products/86272/86271521/images/res_40a42e3f6077a5cbb3cf3a5eb6e9b425.jpg?width=720&height=720&hash=7AB98E6F7D4B2128C02F4B9F020FF49F,6.82 inch,"Dolby Vision
HDR10+
120 Hz
1B colors
1600 nits (HBM)
800 nits (typ)
4500 nits (peak)",1440 x 3168,"AMOLED
LTPO",6000 mAh,,Li-Ion,12 GB,256 GB,
"Telefon mobil Samsung Galaxy A16, Dual SIM, 8GB RAM, 256GB, 5G, Light Green","1.149,50 Lei",1149.50 Lei,4.56(106),https://www.emag.ro/telefon-mobil-samsung-galaxy-a16-dual-sim-8gb-ram-256gb-5g-light-green-sm-a166blgieue/pd/DRJ1YZYBM/,https://s13emagst.akamaized.net/products/77658/77657967/images/res_d14f34191a44d6c074da755830f13b7e.jpg?width=720&height=720&hash=021FE17D8509C4159EAAFB2DEA3F4E50,6.7 inch,"FHD+
90 Hz",1080 x 2340,Super AMOLED,5000 mAh,,,8 GB,256 GB,MicroSD
Huawei Y5 II Negru,"29,49 Lei",29.49 Lei,,https://www.emag.ro/huawei-y5-ii-negru-y5-ii-1/pd/DHXV8KBBM/,https://s13emagst.akamaized.net/products/8241/8240028/images/res_5cf6f5c9f9a311431ea489078919de30.jpg?width=720&height=720&hash=19BA18DCF090155C6E06C488F7B449EA,,,,,,,,,,
"Telefon mobil ZTE nubia Focus 2 Ultra, Dual SIM, 8GB, 512GB, 5G, Verde","1.099,99 Lei",1099.99 Lei,3(1),https://www.emag.ro/telefon-mobil-zte-nubia-focus-2-ultra-dual-sim-8gb-512gb-5g-verde-123446901079/pd/DXBN1P3BM/,https://s13emagst.akamaized.net/products/97664/97663560/images/res_f408a39f433098bdc99fae3bd6c81043.jpg?width=720&height=720&hash=81FE0A76D5E27D7463441378EC44E576,,,,,,,,,,
"Telefon mobil mini cu ecran dublu, butoane mari, lanterna LED, camera foto, 2 x Nano SIM, player muzical, radio, albastru","203,28 Lei",203.28 Lei,5(2),https://www.emag.ro/telefon-mobil-mini-cu-ecran-dublu-butoane-mari-lanterna-led-camera-foto-2-x-nano-sim-player-muzical-radio-albastru-dxfzt8ybm/pd/DXFZT8YBM/,https://s13emagst.akamaized.net/products/83348/83347047/images/res_6a47800cd1f9b1e1866c6ca1be364afd.jpg?width=720&height=720&hash=4BE20F5374B6BF226E1A5E2D598CB438,,,,,,,,,,
"Telefon mobil Realme GT 7, 12GB RAM, 256GB, 5G, Blue","2.284,80 Lei",2284.80 Lei,4.6(15),https://www.emag.ro/telefon-mobil-realme-gt-7-12gb-ram-256gb-5g-blue-6941764466838/pd/DSTSS03BM/,https://s13emagst.akamaized.net/products/95646/95645681/images/res_5ac69840bd1ada5fe0121ae92f67dad9.jpg?width=720&height=720&hash=11A490C18F0DF539353B957494C5C323,,,,,,,,,,
"Telefon mobil OPPO Reno12 FS, Dual SIM, 512GB, 8GB RAM, 4G, Amber Orange","899,99 Lei",899.99 Lei,4(10),https://www.emag.ro/telefon-mobil-oppo-reno12-fs-dual-sim-512gb-8gb-ram-4g-amber-orange-reno12fs4gao/pd/D193HCYBM/,https://s13emagst.akamaized.net/products/76060/76059763/images/res_8ababd4ca6c76bf09cf3067b197671eb.jpg?width=720&height=720&hash=38AA68C47C3DC547D2B0CE87BED9343A,,,,,,,,,,
"Telefon mobil OPPO A40, Dual SIM, 4GB RAM, 128GB, 4G, Sparkle Black","508,39 Lei",508.39 Lei,2(1),https://www.emag.ro/telefon-mobil-oppo-a40-dual-sim-4gb-ram-128gb-4g-sparkle-black-cph2669sb/pd/DNKKGH3BM/,https://s13emagst.akamaized.net/products/77611/77610690/images/res_65e83c7d5e257388d2c9a8624be6faa1.jpg?width=720&height=720&hash=3A0FEB4423A5E7C891FFB7E694A3D6B4,,,,,,,,,,
"Telefon Mobil CUBOT X30P,16GB+256GB ROM+TF 1TB Expand,48MP Camera, Dual SIM,6.4"" FHD+,4200mAh,4G/NFC/GPS/OTG/Fingerprint, Android 13, Verde","749,99 Lei",749.99 Lei,5(10),https://www.emag.ro/telefon-mobil-cubot-x30p-16gb-256gb-rom-tf-1tb-expand-48mp-camera-dual-sim-6-4-fhd-4200mah-4g-nfc-gps-otg-fingerprint-android-13-verde-cubotx30p-green/pd/D88355YBM/,https://s13emagst.akamaized.net/products/82049/82048193/images/res_6ab6adffe5319d9f5647cc29af525e7a.png?width=720&height=720&hash=335EF21C54DD4DC11345FB8B315DE9E4,,,,,,,,,,
"Telefon mobil Motorola Moto g35, Dual SIM, 128GB, 4GB RAM, 5G, Midnight Black","549,99 Lei",549.99 Lei,4.54(13),https://www.emag.ro/telefon-mobil-motorola-moto-g35-dual-sim-128gb-4gb-ram-5g-midnight-black-pb3k0009pl/pd/DPXRRLYBM/,https://s13emagst.akamaized.net/products/77422/77421458/images/res_19534718ad6431551d06b781cd04973d.jpg?width=720&height=720&hash=72092617A5BEC82840DBAF1FB3826470,,,,,,,,,,
"Telefon mobil Honor 400 Smart, 5G, Dual SIM, 128GB, 4GB RAM, Black","780,00 Lei",780.00 Lei,,https://www.emag.ro/telefon-mobil-honor-400-smart-5g-dual-sim-128gb-4gb-ram-black-6936520875108/pd/D587JZ3BM/,https://s13emagst.akamaized.net/products/106688/106687270/images/res_fa760c857fb023f7f3ca65cc0314d018.jpg?width=720&height=720&hash=26038B89305CD6B78F8C37B743781CA5,,,,,,,,,,
"Telefon mobil Samsung Galaxy S24 FE, Dual SIM, 8GB RAM, 512GB, 5G, Gray","3.223,99 Lei",3223.99 Lei,4.76(135),https://www.emag.ro/telefon-mobil-samsung-galaxy-s24-fe-dual-sim-8gb-ram-512gb-5g-gray-213097/pd/DCLDRQYBM/,https://s13emagst.akamaized.net/products/80175/80174018/images/res_83c9dfea16ad2081caecd931e92c0320.jpg?width=720&height=720&hash=36D00A4862AD9A0788489878AA5F40FC,,,,,,,,,,
"Smartphone XS15, Rainbuvvy, Android 8.1, 3 Inch, 2GB RAM, 16GB, Mov","266,20 Lei",266.20 Lei,3(2),https://www.emag.ro/smartphone-xs15-rainbuvvy-android-8-1-3-inch-2gb-ram-16gb-mov-xs15-2gb16gb-purple/pd/DXQDMFYBM/,https://s13emagst.akamaized.net/products/71148/71147431/images/res_6389ea83970d9c5a91dc9a6878df8422.jpg?width=720&height=720&hash=516B703D8F3B6E6860AFDA22134A6DEC,,,,,,,,,,
"Telefon mobil Infinix NOTE 40,8GB RAM, 256GB, 4G, Titan Gold","999,99 Lei",999.99 Lei,4.69(49),https://www.emag.ro/telefon-mobil-infinix-note-40-8gb-ram-256gb-4g-titan-gold-10054551/pd/DQQR3XYBM/,https://s13emagst.akamaized.net/products/69379/69378241/images/res_094dddd63c4e214290193a3253c60475.jpg?width=720&height=720&hash=4533A4704AD4E9AD46FBB7296903BBFD,,,,,,,,,,
"Telefon mobil Evolveo StrongPhone Z6, DualSIM, 2.8 inch, Ro-Alert, 4000mAh, portocaliu","578,30 Lei",578.30 Lei,,https://www.emag.ro/telefon-mobil-evolveo-strongphone-z6-dualsim-2-8-inch-ro-alert-4000mah-portocaliu-sgmsgp-z6-or/pd/DZBY9RYBM/?ref=smart-history-ml_1_1&provider=rec&recid=rec_4_38b4cc4ba5b4c316449f6f99917e8162072a3850128d3bf58d00d5f0a120b12a_1767480781&scenario_ID=4,https://s13emagst.akamaized.net/products/80766/80765345/images/res_0a57431a2a42b808fae799ce20a0a7b9.jpg?width=300&height=300&hash=AB2A5A3D1E15FC4F2633D711779ED7ED,,,,,,,,,,
"Telefon mobil iHunt i4 2021, 1.8-inch Display, DualSIM, 2G, Radio FM, Bluetooth, RO-Alert Activ, Lanterna, Baterie 800mAh, Black","102,85 Lei",102.85 Lei,3.72(129),https://www.emag.ro/telefon-mobil-ihunt-i4-2021-1-8-inch-display-dualsim-2g-radio-fm-bluetooth-ro-alert-activ-lanterna-baterie-800mah-black-00001300/pd/DVCG6GBBM/?ref=smart-history-ml_1_2&provider=rec&recid=rec_4_38b4cc4ba5b4c316449f6f99917e8162072a3850128d3bf58d00d5f0a120b12a_1767480781&scenario_ID=4,https://s13emagst.akamaized.net/products/27595/27594735/images/res_9940b588d033df47b03d1cbfc4dea1e0.jpg?width=300&height=300&hash=08B0D6D10D372CFF3D574552BF1E1127,,,,,,,,,,
"Telefon Mobil AIEK, 2.4inch, Dual SIM, 2G, RO-ALERT, Negru","159,72 Lei",159.72 Lei,2(1),https://www.emag.ro/telefon-mobil-aiek-2-4inch-dual-sim-2g-ro-alert-negru-i79-black/pd/D08VH4YBM/?ref=smart-history-ml_1_3&provider=rec&recid=rec_4_38b4cc4ba5b4c316449f6f99917e8162072a3850128d3bf58d00d5f0a120b12a_1767480781&scenario_ID=4,https://s13emagst.akamaized.net/products/75152/75151078/images/res_53af2eb4a9c6afb081e8fafdc60bbe5b.jpg?width=300&height=300&hash=2C1FAC5C410BEEE72C4B3F7DEFA41F25,,,,,,,,,,
"Telefon Mobil AIEK i79, Dual SIM, 2G, RO-ALERT, 32MB, Rosu, 2.4inch","159,72 Lei",159.72 Lei,,https://www.emag.ro/telefon-mobil-aiek-i79-dual-sim-2g-ro-alert-32mb-rosu-2-4inch-i79-red/pd/DTGVH4YBM/?ref=smart-history-ml_1_4&provider=rec&recid=rec_4_38b4cc4ba5b4c316449f6f99917e8162072a3850128d3bf58d00d5f0a120b12a_1767480781&scenario_ID=4,https://s13emagst.akamaized.net/products/75152/75151106/images/res_391d1ac465dd79951625b345a38d47a3.jpg?width=300&height=300&hash=264FFA743FB21960DF997276D52E6217,,,,,,,,,,
"Telefon Mobil Yeemi M1, Dual SIM, 4G, RO-ALERT, Lanterna, Auriu, 3.0""","195,40 Lei",195.40 Lei,5(1),https://www.emag.ro/telefon-mobil-yeemi-m1-dual-sim-4g-ro-alert-lanterna-auriu-3-0-m1-gold/pd/D4ZTR4YBM/?ref=smart-history-ml_1_5&provider=rec&recid=rec_4_38b4cc4ba5b4c316449f6f99917e8162072a3850128d3bf58d00d5f0a120b12a_1767480781&scenario_ID=4,https://s13emagst.akamaized.net/products/75558/75557404/images/res_01a37dcf91915c47306c1f1aa99e2c62.jpg?width=300&height=300&hash=276692D4372DA5DF600C26B1C8087B13,,,,,,,,,,
"Telefon mobil Dual SIM, MyPhone, 2.4"", Ro-alert, 1000mAh, 32MB, Negru","119,95 Lei",119.95 Lei,4(2),https://www.emag.ro/telefon-mobil-dual-sim-myphone-2-4-ro-alert-1000mah-32mb-negru-mp6320-black/pd/DRQCL1MBM/?ref=smart-history-ml_1_6&provider=rec&recid=rec_4_38b4cc4ba5b4c316449f6f99917e8162072a3850128d3bf58d00d5f0a120b12a_1767480781&scenario_ID=4,https://s13emagst.akamaized.net/products/50516/50515734/images/res_3bb63f0c7ea897c879ae9596aaeeac2d.png?width=300&height=300&hash=61B11055080D8CE8367988FE65D72F5E,,,,,,,,,,
"Telefon mobil Nokia 105 (2019), Dual SIM, Pink","72,60 Lei",72.60 Lei,4.52(86),https://www.emag.ro/telefon-mobil-nokia-105-2019-dual-sim-pink-16kigp01a07/pd/D53MR6BBM/,https://s13emagst.akamaized.net/products/25681/25680922/images/res_fafe95c7fc92c0ba825845a2c06fed0d.jpg?width=720&height=720&hash=3FAD1A0D08F7AB61D20695937C03360D,1.77 inch,,120 x 160,TFT,800 mAh,Da,Li-Ion,4 MB,4 MB,
"Telefon mobil Google Pixel 7, 256GB, 8GB RAM, 5G, Snow","1.589,79 Lei",1589.79 Lei,4.32(79),https://www.emag.ro/telefon-mobil-google-pixel-7-256gb-8gb-ram-5g-snow-gooalb115507/pd/DYQ575MBM/,https://s13emagst.akamaized.net/products/49722/49721766/images/res_431ef488071bffdede121cec13fc906e.jpg?width=720&height=720&hash=92781040C651F614BA8A26AB061594FB,6.3 inch,"Always-on display
HDR10+
90 Hz",1080 x 2400,AMOLED,4360 mAh,Da,Li-Ion,8 GB,256 GB,
"Telefon mobil OPPO Reno14 Pro, 5G, Mediatek Dimensity 8450, Dual Sim, 12GB/512GB, Titanium Gray","3.450,00 Lei",3450.00 Lei,,https://www.emag.ro/telefon-mobil-oppo-reno14-pro-5g-mediatek-dimensity-8450-dual-sim-12gb-512gb-titanium-gray-1344-izi-3383/pd/DXTV983BM/,https://s13emagst.akamaized.net/products/112181/112180643/images/res_6cc293360058da29a72ee23c28a55b2c.jpg?width=720&height=720&hash=C2EE6FE87E80350DE88D4A7DD39CA5C2,,,,,,,,12 GB,512 GB,
"Telefon mobil OnePlus 12, Dual SIM, 16GB RAM, 512GB, 5G, Flowy Emerald","3.896,20 Lei",3896.20 Lei,4.62(102),https://www.emag.ro/telefon-mobil-oneplus-12-dual-sim-16gb-ram-512gb-5g-flowy-emerald-631003000336/pd/DWVT0NYBM/,https://s13emagst.akamaized.net/products/65876/65875216/images/res_bc899c20d5ded9d5464e050c7a81f4a7.jpg?width=720&height=720&hash=9289A584E9BFAAE7D9182764355F359D,6.82 inch,"Dolby Vision
1600 nits (HBM)
Refresh rate 120Hz
Corning® Gorilla® Glass Victus 2",3168 x 1440,AMOLED,5400 mAh,,Li-Po,16 GB,512 GB,
"Telefon mobil Xiaomi 14, 12GB RAM, 512GB, 5G, White","3.292,99 Lei",3292.99 Lei,4.56(77),https://www.emag.ro/telefon-mobil-xiaomi-14-12gb-ram-512gb-5g-white-mzb0g11eu/pd/DS37V0YBM/,https://s13emagst.akamaized.net/products/67035/67034665/images/res_9a5d6f1d2105c7cf661a092bd17e6684.jpg?width=720&height=720&hash=5FB2FABF1F231DAF75EA090CFED09B98,6.36 inch,Rata de reimprospatare de pana la 120 Hz,2670 x 1200,AMOLED,4610 mAh,,Li-Po,12 GB,512 GB,
"Telefon mobil OPPO A5 Pro, Dual SIM, 8GB RAM, 256GB, 4G, Feather Blue","999,99 Lei",999.99 Lei,4.38(8),https://www.emag.ro/telefon-mobil-oppo-a5-pro-dual-sim-8gb-ram-256gb-4g-feather-blue-cph2711fb/pd/DG852K3BM/,https://s13emagst.akamaized.net/products/93421/93420668/images/res_2e072671d232521949edeabf8270aeb4.jpg?width=720&height=720&hash=633865152619CD0799499FBB27620005,6.67 inch,"264 PPI
16.7 milioane culori
90 Hz",1604 x 720,LCD,5800 mAh,,,8 GB,256 GB,
"Telefon mobil Xiaomi Redmi 13, 8GB RAM, 256GB, Pink","972,84 Lei",972.84 Lei,4.45(179),https://www.emag.ro/telefon-mobil-xiaomi-redmi-13-8gb-ram-256gb-pink-mzb0h5leu/pd/DX19SJYBM/,https://s13emagst.akamaized.net/products/72556/72555265/images/res_537aa6f8dbeb5ed057502c9ac50935b2.jpg?width=720&height=720&hash=F4ED249477666503D0F3DFC7EB0FEDA7,6.79 inch,"FHD+
450 nits
Rata de Refresh 90Hz
DotDisplay",2460 x 1080,,5030 mAh,,,8 GB,256 GB,MicroSD
"Telefon mobil Google Pixel 9a, 128GB, 8GB RAM, 5G, Obsidian","2.199,99 Lei",2199.99 Lei,4.68(34),https://www.emag.ro/telefon-mobil-google-pixel-9a-128gb-8gb-ram-5g-obsidian-ga05769-gb/pd/DGG93Y3BM/,https://s13emagst.akamaized.net/products/87839/87838250/images/res_5ed6774bbe3e16ae7d553bf553734955.jpg?width=720&height=720&hash=507CAF2A93992E32E974D743ACE99D19,6.3 inch,"Always-on display
HDR10+
Protectie sticla Corning Gorilla Glass 3
Refresh rate 120Hz
1800 nits (HBM)
2700 nits (peak)",1080 x 2424,OLED,5100 mAh,Nu,Li-Po,8 GB,128 GB,
"Telefon mobil HONOR 200, 12GB RAM, 512GB, 5G, Emerald Green","1.821,60 Lei",1821.60 Lei,4.55(51),https://www.emag.ro/telefon-mobil-honor-200-12gb-ram-512gb-5g-emerald-green-hon2005g512-occyeu/pd/DLZKZSYBM/,https://s13emagst.akamaized.net/products/73622/73621952/images/res_d3b6a25cf448efe0bfde281816589d02.jpg?width=720&height=720&hash=8F48B96544C7B2C04A2EB90FEB1236EF,6.7 inch,"HDR
120 Hz
1B colors
4000 nits (peak)",1200 x 2664,OLED,5200 mAh,,,12 GB,512 GB,
"Telefon mobil Motorola g15, Dual SIM, 512GB, 8GB RAM, Sunrise Orange","799,99 Lei",799.99 Lei,4.4(25),https://www.emag.ro/telefon-mobil-motorola-g15-dual-sim-512gb-8gb-ram-sunrise-orange-pb6e0033ro/pd/DVZ3VH3BM/,https://s13emagst.akamaized.net/products/90135/90134046/images/res_08e48df9396c1932e327bf0b87561194.jpg?width=720&height=720&hash=0C514DC54B75D996A96483237BA0ACE6,6.72 inch,"391 PPI
FHD+
60 Hz",2400 x 1080,LCD,5200 mAh,Nu,,8 GB,512 GB,
"Telefon mobil HONOR 400 Lite, Dual SIM, 8GB RAM, 256GB, Velvet Black","1.115,02 Lei",1115.02 Lei,4.36(11),https://www.emag.ro/telefon-mobil-honor-400-lite-dual-sim-8gb-ram-256gb-velvet-black-5109bruv/pd/DB9DSD3BM/,https://s13emagst.akamaized.net/products/91942/91941226/images/res_1ba5e1ae84c7d1187d7e71e3e6c9efbc.jpg?width=720&height=720&hash=07ACCDA1F69031450412E689E15EB7C3,6.7 inch,"120 Hz
394 PPI
3500 nits peak",1080 x 2412,AMOLED,5230 mAh,Nu,,8 GB,256 GB,
SOYES M16 Pro 2GB RAM 16GB ROM 4 Inch Mini telefon mobil 2000mAh 3G Negru,"302,50 Lei",302.50 Lei,3(1),https://www.emag.ro/soyes-m16-pro-2gb-ram-16gb-rom-4-inch-mini-telefon-mobil-2000mah-3g-negru-m16pro-16-black/pd/DVBGZB3BM/,https://s13emagst.akamaized.net/products/86571/86570742/images/res_76cb2b7746b31a412d48ddb635cdf324.jpg?width=720&height=720&hash=4E3CDE6F5A2F3EB74CD7B9DEE63F7BB8,4 inch,Multi-touch,960 x 450,IPS,2000 mAh,Nu,Li-Po,2 GB,16 GB,MicroSD
"Telefon mobil Motorola g05, Dual SIM, 256GB, 4GB RAM, Denim Blue","499,99 Lei",499.99 Lei,4.66(73),https://www.emag.ro/telefon-mobil-motorola-g05-dual-sim-256gb-4gb-ram-denim-blue-pb6l0066ro/pd/D9Z3VH3BM/,https://s13emagst.akamaized.net/products/96586/96585999/images/res_9af824b81c0f4d8721264d71e35e5638.jpg?width=720&height=720&hash=6CA89DD075E0530E0E8D6895E43826D3,6.67 inch,263 ppi,1612 x 720,LCD,5200 mAh,Nu,,4 GB,256 GB,
"Telefon mobil OnePlus Nord 5, 8GB RAM, 256GB, 5G, Marble Sands","2.072,99 Lei",2072.99 Lei,5(11),https://www.emag.ro/telefon-mobil-oneplus-nord-5-8gb-ram-256gb-5g-marble-sands-op-nd5mrbsnd/pd/D49F0J3BM/,https://s13emagst.akamaized.net/products/100977/100976567/images/res_7710ef7367ea00da97ad1f0a0872f462.jpg?width=720&height=720&hash=82244FBEB9321D0686912E410E5FACD8,6.83 inch,"144 Hz
1B colors
1400 nits (HBM)
800 nits (typ)
1800 nits (peak)",1272 x 2800,AMOLED,5200 mAh,Nu,,8 GB,256 GB,
"Telefon mobil CMF Phone 2 Pro, 128 GB, 8GB RAM, 5G, White","1.450,00 Lei",1450.00 Lei,4.85(20),https://www.emag.ro/telefon-mobil-cmf-phone-2-pro-128-gb-8gb-ram-5g-white-a10400193/pd/D8FLGT3BM/,https://s13emagst.akamaized.net/products/93237/93236713/images/res_c39035f1ce5d06da147aa8f19130839c.jpg?width=720&height=720&hash=629F58701D8A1FC71758ADE9D9FF6C9A,6.77 inch,Aspect Ratio: 20:9,1080 x 2392,AMOLED,5000 mAh,Nu,,8 GB,128 GB,
"Telefon mobil FOSSiBOT F106 Pro, 6.58 inch FHD+, 48 MP + 20 MP Night Vision, 15 GB RAM + 256 GB ROM, baterie 12000 mAh, lampa 512 lm, set complet, IP68/4G Dual SIM/NFC, Rezistent la praf/Impermeabil/Rezistent la caderi, Pentru camping, calatorii, Negru","987,58 Lei",987.58 Lei,4(2),https://www.emag.ro/telefon-mobil-fossibot-f106-pro-6-58-inch-fhd-48-mp-20-mp-night-vision-15-gb-ram-256-gb-rom-baterie-12000-mah-lampa-512-lm-set-complet-ip68-4g-dual-sim-nfc-rezistent-la-praf-impermeabil-rezistent-la-c/pd/DZLSV5YBM/,https://s13emagst.akamaized.net/products/81824/81823096/images/res_004e69ebf7653eb19f9f3d58c3dfe7fe.jpg?width=720&height=720&hash=E8FEF05E0B0E998E8D0A0C54E8D9B654,6.58 inch,FHD+,1080 x 2408,,12000 mAh,Da,Li-Ion,256 MB,256 GB,
"Telefon mobil Honor X5c Plus, 4GB RAM, 128GB, Midnight Black","499,00 Lei",499.00 Lei,,https://www.emag.ro/telefon-mobil-honor-x5c-plus-4gb-ram-128gb-midnight-black-hn-x5cpsmdbk128/pd/DSSC9Q3BM/,https://s13emagst.akamaized.net/products/108489/108488795/images/res_0e54c0e58ba8ee1e198d0c2fdc6f1f80.png?width=720&height=720&hash=714EC1A792C05E96CA87B1DEA21A1DA6,6.74 inch,90 Hz,1600 x 720,"LCD
TFT",5260 mAh,Nu,Li-Po,4 GB,128 GB,MicroSDHC
"Telefon mobil OnePlus 15, Dual SIM, 12GB RAM, 256GB, 5G, Infinite Black","5.450,01 Lei",5450.01 Lei,,https://www.emag.ro/telefon-mobil-oneplus-15-dual-sim-12gb-ram-256gb-5g-infinite-black-64341142/pd/DVGHK83BM/,https://s13emagst.akamaized.net/products/111996/111995857/images/res_753e45f7146bcef35aace12ac482753b.jpg?width=720&height=720&hash=AA47FD2AC123C828781D983F069641EB,6.78 inch,,,,,,,12 GB,256 GB,
"Telefon Motorola Moto g75, 256GB, 8GB RAM, 5G, Charcoal Gray","949,85 Lei",949.85 Lei,4.6(10),https://www.emag.ro/telefon-motorola-moto-g75-256gb-8gb-ram-5g-charcoal-gray-pb3y0006pl/pd/D6T4J6YBM/,https://s13emagst.akamaized.net/products/82689/82688528/images/res_228beeb692219c58407d53aa9646f158.jpg?width=720&height=720&hash=A666E79AC0D09D0CD83E4DE89F043859,6.78 inch,"120 Hz
387 PPI",2388 x 1080,LCD,5000 mAh,,,8 GB,256 GB,MicroSD
"Telefon mobil Honor 70, Dual SIM, 8GB RAM, 128GB, 5G, Midnight Black","1.339,00 Lei",1339.00 Lei,4.4(82),https://www.emag.ro/telefon-mobil-honor-70-dual-sim-8gb-ram-128gb-5g-midnight-black-5109ajbb/pd/DZCM5CMBM/,https://s13emagst.akamaized.net/products/47876/47875740/images/res_79070a4288566fcda31b11decbb8acd5.jpg?width=720&height=720&hash=C72A01882F0EB7424BEA1BAA98B1B781,6.67 inch,"DCI-P3
Rata de reimprospatare de 120 Hz
1.07 miliarde de culori",2400 x 1080,OLED,4800 mAh,,Li-Po,8 GB,128 GB,
"Telefon Mobil ZTE nubia Z70 Ultra, 5G, Dual SIM, Procesor Snapdragon 8 Elite Octa-Core, Ecran AMOLED 6.85"", 16GB RAM, 512GB Flash, Camera Tripla, Wi-Fi, Android, Albastru-Starry Night","5.291,00 Lei",5291.00 Lei,,https://www.emag.ro/telefon-mobil-zte-nubia-z70-ultra-5g-dual-sim-procesor-snapdragon-8-elite-octa-core-ecran-amoled-6-85-16gb-ram-512gb-flash-camera-tripla-wi-fi-android-albastru-starry-night-nx733j-16-512-bl/pd/DJ0X393BM/,https://s13emagst.akamaized.net/products/98919/98918939/images/res_a4c2c7b5477d5f932804b13a2b5fa108.jpg?width=720&height=720&hash=BB51A3F67F0FBCA70A4E7158690BD756,6.85 inch,,1216 x 2688,IPS,,,,16 GB,512 GB,
"Telefon mobil Samsung Galaxy XCover 7, Dual SIM, 6GB RAM, 128GB, 5G, Black","1.229,00 Lei",1229.00 Lei,4(5),https://www.emag.ro/telefon-mobil-samsung-galaxy-xcover-7-dual-sim-6gb-ram-128gb-5g-black-sm-g556bzkdeue/pd/DHJRB9YBM/,https://s13emagst.akamaized.net/products/70213/70212128/images/res_ff37e581ee9af4254164cf0cbd6f9524.jpg?width=720&height=720&hash=4B1D9CF24E18F4F7DCACDF0358672F0D,6.6 inch,16 milioane de culori,1080 x 2408,"LCD
PLS",4050 mAh,,,6 GB,128 GB,MicroSD
"Telefon mobil ZTE nubia FLIP, Dual SIM, 8GB RAM, 256GB, 5G, Gold","2.072,99 Lei",2072.99 Lei,4.42(12),https://www.emag.ro/telefon-mobil-zte-nubia-flip-dual-sim-8gb-ram-256gb-5g-gold-nx724j-gold/pd/DZR7M03BM/,https://s13emagst.akamaized.net/products/95159/95158056/images/res_2e3cd83b929affe03a85fa4657172c67.jpg?width=720&height=720&hash=2AA7D05299638FFEF05F2090AF328387,6.9 inch,"FHD+
Pliabil",2790 x 1188,OLED,4310 mAh,,,8 GB,256 GB,
